,Cell type,test,material,time (hr),concentration (ug/ml),viability (%),Hydrodynamic diameter (nm),Zeta potential (mV),mcd,x,rox,radii
237,SKOV-3,MTT,Fe3O4,24,500.0,62.283,59.72,-38.1,2.932551319648094,2.75,-0.239,1.4
238,SKOV-3,MTT,Fe3O4,24,10.0,89.826,100.33,-31.7,2.932551319648094,2.75,-0.239,1.4
239,SKOV-3,MTT,Fe3O4,24,50.0,70.471,100.33,-31.7,2.932551319648094,2.75,-0.239,1.4
240,SKOV-3,MTT,Fe3O4,24,100.0,71.464,100.33,-31.7,2.932551319648094,2.75,-0.239,1.4
241,SKOV-3,MTT,Fe3O4,24,200.0,65.757,100.33,-31.7,2.932551319648094,2.75,-0.239,1.4
242,SKOV-3,MTT,Fe3O4,24,500.0,72.705,100.33,-31.7,2.932551319648094,2.75,-0.239,1.4
243,SKOV-3,LDH,Fe3O4,24,10.0,75.186,199.89,-36.3,2.932551319648094,2.75,-0.239,1.4
244,SKOV-3,LDH,Fe3O4,24,50.0,63.027,199.89,-36.3,2.932551319648094,2.75,-0.239,1.4
245,SKOV-3,LDH,Fe3O4,24,100.0,62.283,199.89,-36.3,2.932551319648094,2.75,-0.239,1.4
246,SKOV-3,LDH,Fe3O4,24,200.0,62.779,199.89,-36.3,2.932551319648094,2.75,-0.239,1.4
247,SKOV-3,LDH,Fe3O4,24,500.0,61.042,199.89,-36.3,2.932551319648094,2.75,-0.239,1.4
248,SKOV-3,LDH,Fe3O4,72,10.0,58.542,21.06,-24.5,2.932551319648094,2.75,-0.239,1.4
249,SKOV-3,LDH,Fe3O4,72,50.0,50.797,21.06,-24.5,2.932551319648094,2.75,-0.239,1.4
250,SKOV-3,LDH,Fe3O4,72,100.0,49.886,21.06,-24.5,2.932551319648094,2.75,-0.239,1.4
251,SKOV-3,LDH,Fe3O4,72,200.0,50.569,21.06,-24.5,2.932551319648094,2.75,-0.239,1.4
252,SKOV-3,LDH,Fe3O4,72,500.0,44.647,21.06,-24.5,2.932551319648094,2.75,-0.239,1.4
253,SKOV-3,LDH,Fe3O4,72,10.0,96.583,59.72,-38.1,2.932551319648094,2.75,-0.239,1.4
254,SKOV-3,LDH,Fe3O4,72,50.0,53.303,59.72,-38.1,2.932551319648094,2.75,-0.239,1.4
255,NIH3T3,MTS,Au,72,100.0,49.886,59.72,-38.1,0.0,2.54,1.692,1.35
256,NIH3T3,MTS,Au,72,200.0,31.435,59.72,-38.1,0.0,2.54,1.692,1.35
257,NIH3T3,MTS,Au,72,500.0,15.718,59.72,-38.1,0.0,2.54,1.692,1.35
258,NIH3T3,MTS,Au,72,10.0,68.337,100.33,-31.7,0.0,2.54,1.692,1.35
259,NIH3T3,MTS,Au,72,50.0,54.214,100.33,-31.7,0.0,2.54,1.692,1.35
260,NIH3T3,MTS,Au,72,100.0,51.708,100.33,-31.7,0.0,2.54,1.692,1.35
261,PK-15,MTS,Au,72,200.0,55.353,100.33,-31.7,0.0,2.54,1.692,1.35
262,PK-15,MTS,Au,72,500.0,53.531,100.33,-31.7,0.0,2.54,1.692,1.35
263,PK-15,MTS,Au,72,10.0,66.287,199.89,-36.3,0.0,2.54,1.692,1.35
264,PK-15,MTS,Au,72,50.0,50.569,199.89,-36.3,0.0,2.54,1.692,1.35
265,PK-15,MTS,Au,72,100.0,50.114,199.89,-36.3,0.0,2.54,1.692,1.35
266,PK-15,MTS,Au,72,200.0,50.797,199.89,-36.3,0.0,2.54,1.692,1.35
267,VERO,MTS,Au,72,500.0,45.33,199.89,-36.3,0.0,2.54,1.692,1.35
268,VERO,MTS,Au,24,10.0,65.366,21.06,-24.5,0.0,2.54,1.692,1.35
269,VERO,MTS,Au,24,50.0,50.0,21.06,-24.5,0.0,2.54,1.692,1.35
270,VERO,MTS,Au,24,100.0,44.39,21.06,-24.5,0.0,2.54,1.692,1.35
271,VERO,MTS,Au,24,200.0,38.049,21.06,-24.5,0.0,2.54,1.692,1.35
272,VERO,MTS,Au,24,500.0,34.146,21.06,-24.5,0.0,2.54,1.692,1.35
273,A431,MTT,SiO2,24,10.0,108.05,59.72,-38.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
274,A431,MTT,SiO2,24,50.0,54.146,59.72,-38.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
275,A431,MTT,SiO2,24,100.0,49.512,59.72,-38.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
276,A431,MTT,SiO2,24,200.0,42.683,59.72,-38.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
277,A549,MTT,SiO2,24,500.0,5.122,59.72,-38.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
278,A549,MTT,SiO2,24,10.0,53.902,100.33,-31.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
279,A549,MTT,SiO2,24,50.0,44.878,100.33,-31.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
280,A549,MTT,SiO2,24,100.0,34.878,100.33,-31.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
281,HepG2,MTT,SiO2,24,200.0,30.244,100.33,-31.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
282,HepG2,MTT,SiO2,24,500.0,29.024,100.33,-31.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
283,HepG2,MTT,SiO2,24,10.0,50.0,199.89,-36.3,7.4074074074074066,2.9266666666666663,-1.2,1.1
284,HepG2,MTT,SiO2,24,50.0,40.732,199.89,-36.3,7.4074074074074066,2.9266666666666663,-1.2,1.1
285,HepG2,MTT,SiO2,24,100.0,32.683,199.89,-36.3,7.4074074074074066,2.9266666666666663,-1.2,1.1
286,HepG2,MTT,SiO2,24,200.0,24.878,199.89,-36.3,7.4074074074074066,2.9266666666666663,-1.2,1.1
287,HepG2,MTT,SiO2,24,500.0,24.878,199.89,-36.3,7.4074074074074066,2.9266666666666663,-1.2,1.1
288,HepG2,NRU,SiO2,72,10.0,45.578,21.06,-24.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
289,HepG2,NRU,SiO2,72,50.0,38.095,21.06,-24.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
290,HepG2,NRU,SiO2,72,100.0,34.921,21.06,-24.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
291,HepG2,NRU,SiO2,72,200.0,27.891,21.06,-24.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
292,HepG2,NRU,SiO2,72,500.0,17.007,21.06,-24.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
293,HepG2,NRU,SiO2,72,10.0,87.528,59.72,-38.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
294,HepG2,NRU,SiO2,72,50.0,32.2,59.72,-38.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
295,Caco-2,AlamarBlue,SiO2,72,100.0,30.839,59.72,-38.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
296,Caco-2,AlamarBlue,SiO2,72,200.0,23.356,59.72,-38.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
297,Caco-2,AlamarBlue,SiO2,72,500.0,1.1338,59.72,-38.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
298,Caco-2,AlamarBlue,SiO2,72,10.0,42.63,100.33,-31.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
299,Caco-2,AlamarBlue,SiO2,72,50.0,34.467,100.33,-31.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
300,Caco-2,AlamarBlue,SiO2,72,100.0,31.973,100.33,-31.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
301,Caco-2,AlamarBlue,SiO2,72,200.0,27.891,100.33,-31.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
302,Caco-2,AlamarBlue,SiO2,72,500.0,17.234,100.33,-31.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
303,Caco-2,AlamarBlue,SiO2,72,10.0,42.177,199.89,-36.3,7.4074074074074066,2.9266666666666663,-1.2,1.1
304,Caco-2,AlamarBlue,SiO2,72,50.0,29.252,199.89,-36.3,7.4074074074074066,2.9266666666666663,-1.2,1.1
305,Caco-2,AlamarBlue,SiO2,72,100.0,24.943,199.89,-36.3,7.4074074074074066,2.9266666666666663,-1.2,1.1
306,Caco-2,AlamarBlue,SiO2,72,200.0,22.676,199.89,-36.3,7.4074074074074066,2.9266666666666663,-1.2,1.1
307,Caco-2,AlamarBlue,SiO2,72,500.0,12.245,199.89,-36.3,7.4074074074074066,2.9266666666666663,-1.2,1.1
308,Caco-2,AlamarBlue,SiO2,24,10.0,68.856,21.06,-24.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
309,Caco-2,AlamarBlue,SiO2,24,50.0,61.071,21.06,-24.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
310,Caco-2,AlamarBlue,SiO2,24,100.0,59.611,21.06,-24.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
311,Caco-2,AlamarBlue,SiO2,24,200.0,59.124,21.06,-24.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
312,Caco-2,AlamarBlue,SiO2,24,500.0,58.151,21.06,-24.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
313,Caco-2,AlamarBlue,SiO2,24,10.0,99.757,59.72,-38.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
314,Caco-2,AlamarBlue,SiO2,24,50.0,67.397,59.72,-38.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
315,Caco-2,AlamarBlue,SiO2,24,100.0,66.423,59.72,-38.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
316,Caco-2,AlamarBlue,SiO2,24,200.0,62.774,59.72,-38.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
317,Caco-2,AlamarBlue,SiO2,24,500.0,53.041,59.72,-38.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
318,Caco-2,AlamarBlue,SiO2,24,10.0,68.613,100.33,-31.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
319,HepG2,AlamarBlue,SiO2,24,50.0,66.423,100.33,-31.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
320,HepG2,AlamarBlue,SiO2,24,100.0,65.207,100.33,-31.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
321,HepG2,AlamarBlue,SiO2,24,200.0,63.99,100.33,-31.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
322,HepG2,AlamarBlue,SiO2,24,500.0,64.477,100.33,-31.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
323,HepG2,AlamarBlue,SiO2,24,10.0,68.856,199.89,-36.3,7.4074074074074066,2.9266666666666663,-1.2,1.1
324,HepG2,AlamarBlue,SiO2,24,50.0,63.504,199.89,-36.3,7.4074074074074066,2.9266666666666663,-1.2,1.1
325,HepG2,AlamarBlue,SiO2,24,100.0,62.287,199.89,-36.3,7.4074074074074066,2.9266666666666663,-1.2,1.1
326,HepG2,AlamarBlue,SiO2,24,200.0,60.584,199.89,-36.3,7.4074074074074066,2.9266666666666663,-1.2,1.1
327,HepG2,AlamarBlue,SiO2,24,500.0,58.151,199.89,-36.3,7.4074074074074066,2.9266666666666663,-1.2,1.1
328,HepG2,AlamarBlue,SiO2,72,10.0,57.011,21.06,-24.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
329,HepG2,AlamarBlue,SiO2,72,50.0,55.172,21.06,-24.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
330,HepG2,AlamarBlue,SiO2,72,100.0,55.172,21.06,-24.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
331,HepG2,AlamarBlue,SiO2,72,200.0,49.425,21.06,-24.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
332,HepG2,AlamarBlue,SiO2,72,500.0,46.437,21.06,-24.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
333,HepG2,AlamarBlue,SiO2,72,10.0,95.172,59.72,-38.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
334,HepG2,AlamarBlue,SiO2,72,50.0,65.747,59.72,-38.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
335,HepG2,AlamarBlue,SiO2,72,100.0,60.92,59.72,-38.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
336,HepG2,AlamarBlue,SiO2,72,200.0,54.713,59.72,-38.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
337,HepG2,AlamarBlue,SiO2,72,500.0,42.299,59.72,-38.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
338,HepG2,AlamarBlue,SiO2,72,10.0,66.437,100.33,-31.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
339,HepG2,AlamarBlue,SiO2,72,50.0,58.161,100.33,-31.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
340,HepG2,AlamarBlue,SiO2,72,100.0,56.322,100.33,-31.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
341,HepG2,AlamarBlue,SiO2,72,200.0,56.322,100.33,-31.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
342,HepG2,AlamarBlue,SiO2,72,500.0,55.862,100.33,-31.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
343,A549,MTT,SiO2,72,10.0,64.138,199.89,-36.3,7.4074074074074066,2.9266666666666663,-1.2,1.1
344,A549,MTT,SiO2,72,50.0,55.172,199.89,-36.3,7.4074074074074066,2.9266666666666663,-1.2,1.1
345,A549,MTT,SiO2,72,100.0,54.023,199.89,-36.3,7.4074074074074066,2.9266666666666663,-1.2,1.1
346,A549,MTT,SiO2,72,200.0,51.264,199.89,-36.3,7.4074074074074066,2.9266666666666663,-1.2,1.1
347,A549,MTT,SiO2,72,500.0,51.034,199.89,-36.3,7.4074074074074066,2.9266666666666663,-1.2,1.1
348,A549,MTT,SiO2,6,20.0,99.06,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
349,A549,MTT,SiO2,6,60.0,96.9,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
350,A549,MTT,SiO2,6,180.0,98.5,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
351,A549,MTT,SiO2,6,360.0,88.5,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
352,A549,MTT,SiO2,24,20.0,95.0,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
353,A549,MTT,SiO2,24,60.0,91.0,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
354,A549,MTT,SiO2,24,180.0,83.9,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
355,A549,MTT,SiO2,24,360.0,70.5,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
356,A549,MTT,SiO2,48,20.0,90.0,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
357,A549,MTT,SiO2,48,60.0,86.0,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
358,A549,MTT,SiO2,48,180.0,68.25,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
359,A549,MTT,SiO2,48,360.0,54.15,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
360,A549,MTT,SiO2,6,20.0,97.666,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
361,A549,MTT,SiO2,6,60.0,98.423,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
362,A549,MTT,SiO2,6,180.0,93.205,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
363,A549,MTT,SiO2,6,360.0,90.852,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
364,A549,MTT,SiO2,24,20.0,91.798,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
365,A549,MTT,SiO2,24,60.0,89.148,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
366,A549,MTT,SiO2,24,180.0,86.877,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
367,A549,MTT,SiO2,24,360.0,78.17,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
368,A549,MTT,SiO2,48,20.0,93.691,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
369,A549,MTT,SiO2,48,60.0,80.631,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
370,A549,MTT,SiO2,48,180.0,73.628,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
371,A549,MTT,SiO2,48,360.0,58.297,24.6,-11.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
372,A549,MTT,SiO2,24,2.5,95.0,20.12,-17.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
373,A549,MTT,SiO2,24,5.0,78.548,20.12,24.3,7.4074074074074066,2.9266666666666663,-1.2,1.1
374,A549,MTT,SiO2,24,10.0,60.645,20.12,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
375,A549,MTT,SiO2,24,20.0,37.903,20.12,25.67,7.4074074074074066,2.9266666666666663,-1.2,1.1
376,A549,MTT,SiO2,24,40.0,35.968,20.12,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
377,A549,MTT,SiO2,24,50.0,30.968,20.12,-20.36,7.4074074074074066,2.9266666666666663,-1.2,1.1
378,A549,MTT,SiO2,48,2.5,90.0,20.12,-17.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
379,A549,MTT,SiO2,48,5.0,70.0,20.12,-43.29,7.4074074074074066,2.9266666666666663,-1.2,1.1
380,A549,MTT,SiO2,48,10.0,49.194,20.12,60.01,7.4074074074074066,2.9266666666666663,-1.2,1.1
381,A549,MTT,SiO2,48,20.0,36.29,20.12,-23.79,7.4074074074074066,2.9266666666666663,-1.2,1.1
382,A549,MTT,SiO2,48,40.0,26.935,20.12,-43.29,7.4074074074074066,2.9266666666666663,-1.2,1.1
383,NIH3T3,MTT,SiO2,48,50.0,24.032,20.12,28.255,7.4074074074074066,2.9266666666666663,-1.2,1.1
384,NIH3T3,MTT,SiO2,72,2.5,83.871,20.12,-4.58,7.4074074074074066,2.9266666666666663,-1.2,1.1
385,NIH3T3,MTT,SiO2,72,5.0,67.581,20.12,-24.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
386,NIH3T3,MTT,SiO2,72,10.0,48.226,20.12,-24.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
387,NIH3T3,MTT,SiO2,72,20.0,25.806,20.12,-33.33,7.4074074074074066,2.9266666666666663,-1.2,1.1
388,NIH3T3,MTT,SiO2,72,40.0,21.452,20.12,-33.33,7.4074074074074066,2.9266666666666663,-1.2,1.1
389,NIH3T3,MTT,SiO2,72,50.0,15.484,20.12,-33.33,7.4074074074074066,2.9266666666666663,-1.2,1.1
390,NIH3T3,MTT,SiO2,24,25.0,100.0,1.5,-8.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
391,NIH3T3,MTT,SiO2,24,50.0,80.027,1.5,6.01,7.4074074074074066,2.9266666666666663,-1.2,1.1
392,NIH3T3,MTT,SiO2,24,75.0,59.783,1.5,5.66,7.4074074074074066,2.9266666666666663,-1.2,1.1
393,NIH3T3,MTT,SiO2,24,100.0,40.082,1.5,-40.5,7.4074074074074066,2.9266666666666663,-1.2,1.1
394,NIH3T3,MTT,SiO2,24,125.0,19.973,1.5,-53.9,7.4074074074074066,2.9266666666666663,-1.2,1.1
395,NIH3T3,MTT,SiO2,24,150.0,10.054,1.5,17.48,7.4074074074074066,2.9266666666666663,-1.2,1.1
396,NIH3T3,MTT,SiO2,24,5.0,100.0,68.3,-40.6,7.4074074074074066,2.9266666666666663,-1.2,1.1
397,NIH3T3,MTT,SiO2,24,25.0,94.475,68.3,-40.6,7.4074074074074066,2.9266666666666663,-1.2,1.1
398,NIH3T3,MTT,SiO2,24,100.0,68.646,68.3,-40.6,7.4074074074074066,2.9266666666666663,-1.2,1.1
399,NIH3T3,MTT,SiO2,24,5.0,96.2,55.8,70.76,7.4074074074074066,2.9266666666666663,-1.2,1.1
400,NIH3T3,MTT,SiO2,24,10.0,86.01,55.8,70.76,7.4074074074074066,2.9266666666666663,-1.2,1.1
401,NIH3T3,MTT,SiO2,24,20.0,70.0,55.8,70.76,7.4074074074074066,2.9266666666666663,-1.2,1.1
402,NIH3T3,MTT,SiO2,24,30.0,49.7,55.8,70.76,7.4074074074074066,2.9266666666666663,-1.2,1.1
403,NIH3T3,MTT,SiO2,48,5.0,92.96,55.8,70.76,7.4074074074074066,2.9266666666666663,-1.2,1.1
404,NIH3T3,MTT,SiO2,48,10.0,79.9,55.8,70.76,7.4074074074074066,2.9266666666666663,-1.2,1.1
405,NIH3T3,MTT,SiO2,48,20.0,58.43,55.8,70.76,7.4074074074074066,2.9266666666666663,-1.2,1.1
406,NIH3T3,MTT,SiO2,48,30.0,30.4,55.8,70.76,7.4074074074074066,2.9266666666666663,-1.2,1.1
407,NIH3T3,MTT,SiO2,24,1.0,98.308,6.0,-8.72,7.4074074074074066,2.9266666666666663,-1.2,1.1
408,NIH3T3,MTT,SiO2,24,10.0,94.416,6.0,-8.72,7.4074074074074066,2.9266666666666663,-1.2,1.1
409,NIH3T3,MTT,SiO2,24,12.5,93.232,6.0,-8.72,7.4074074074074066,2.9266666666666663,-1.2,1.1
410,NIH3T3,MTT,SiO2,24,25.0,92.047,6.0,-8.72,7.4074074074074066,2.9266666666666663,-1.2,1.1
411,NIH3T3,MTT,SiO2,24,50.0,89.34,6.0,-8.72,7.4074074074074066,2.9266666666666663,-1.2,1.1
412,NIH3T3,MTT,SiO2,24,100.0,87.31,6.0,-8.72,7.4074074074074066,2.9266666666666663,-1.2,1.1
413,NIH3T3,MTT,SiO2,24,1.0,93.57,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
414,NIH3T3,MTT,SiO2,24,10.0,85.448,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
415,NIH3T3,MTT,SiO2,24,12.5,61.083,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
416,NIH3T3,MTT,SiO2,24,25.0,15.736,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
417,NIH3T3,MTT,SiO2,24,50.0,9.6447,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
418,NIH3T3,MTT,SiO2,24,100.0,5.9222,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
419,NIH3T3,MTT,SiO2,24,1.0,96.277,18.3,-8.1,7.4074074074074066,2.9266666666666663,-1.2,1.1
420,NIH3T3,MTT,SiO2,24,10.0,94.247,18.3,-25.12,7.4074074074074066,2.9266666666666663,-1.2,1.1
421,NIH3T3,MTT,SiO2,24,12.5,95.601,18.3,-16.2,7.4074074074074066,2.9266666666666663,-1.2,1.1
422,NIH3T3,MTT,SiO2,24,25.0,97.293,18.3,10.0,7.4074074074074066,2.9266666666666663,-1.2,1.1
423,HepG2,MTT,SiO2,24,50.0,96.447,18.3,5.65,7.4074074074074066,2.9266666666666663,-1.2,1.1
424,HepG2,MTT,SiO2,24,100.0,93.57,18.3,-21.02,7.4074074074074066,2.9266666666666663,-1.2,1.1
425,HepG2,MTT,SiO2,24,1.0,97.8,33.0,20.02,7.4074074074074066,2.9266666666666663,-1.2,1.1
426,HepG2,MTT,SiO2,24,10.0,97.8,33.0,20.02,7.4074074074074066,2.9266666666666663,-1.2,1.1
427,HepG2,MTT,SiO2,24,12.5,95.77,33.0,20.02,7.4074074074074066,2.9266666666666663,-1.2,1.1
428,HepG2,MTT,SiO2,24,25.0,95.77,33.0,20.02,7.4074074074074066,2.9266666666666663,-1.2,1.1
429,HepG2,MTT,SiO2,24,50.0,95.601,33.0,20.02,7.4074074074074066,2.9266666666666663,-1.2,1.1
430,HepG2,MTT,SiO2,24,100.0,92.555,33.0,20.02,7.4074074074074066,2.9266666666666663,-1.2,1.1
431,HepG2,MTT,SiO2,24,1.0,95.601,16.7,-8.75,7.4074074074074066,2.9266666666666663,-1.2,1.1
432,HepG2,MTT,SiO2,24,10.0,93.232,16.7,-9.9,7.4074074074074066,2.9266666666666663,-1.2,1.1
433,HepG2,MTT,SiO2,24,12.5,92.047,16.7,-97.37,7.4074074074074066,2.9266666666666663,-1.2,1.1
434,HepG2,MTT,SiO2,24,25.0,91.709,16.7,8.29,7.4074074074074066,2.9266666666666663,-1.2,1.1
435,HepG2,MTT,SiO2,24,50.0,87.817,16.7,8.29,7.4074074074074066,2.9266666666666663,-1.2,1.1
436,HepG2,MTT,SiO2,24,100.0,72.927,16.7,-33.75,7.4074074074074066,2.9266666666666663,-1.2,1.1
437,HepG2,MTT,SiO2,3,1.0,97.504,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
438,HepG2,MTT,SiO2,3,10.0,94.54,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
439,HepG2,MTT,SiO2,3,12.5,89.392,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
440,HepG2,MTT,SiO2,3,25.0,87.52,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
441,HepG2,MTT,SiO2,3,50.0,80.187,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
442,HepG2,MTT,SiO2,3,100.0,72.075,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
443,HepG2,MTT,SiO2,6,1.0,96.568,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
444,HepG2,MTT,SiO2,6,10.0,92.356,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
445,HepG2,MTT,SiO2,6,12.5,87.207,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
446,HepG2,MTT,SiO2,6,25.0,83.151,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
447,HepG2,MTT,SiO2,6,50.0,66.615,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
448,HepG2,MTT,SiO2,6,100.0,61.622,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
449,HepG2,MTT,SiO2,9,1.0,96.1,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
450,HepG2,MTT,SiO2,9,10.0,88.456,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
451,HepG2,MTT,SiO2,9,12.5,80.655,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
452,HepG2,MTT,SiO2,9,25.0,70.671,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
453,HepG2,MTT,SiO2,9,50.0,49.922,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
454,HepG2,MTT,SiO2,9,100.0,39.938,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
455,HepG2,MTT,SiO2,12,1.0,91.888,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
456,HepG2,MTT,SiO2,12,10.0,84.867,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
457,HepG2,MTT,SiO2,12,12.5,61.154,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
458,HepG2,MTT,SiO2,12,25.0,42.122,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
459,HepG2,MTT,SiO2,12,50.0,27.613,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
460,HepG2,MTT,SiO2,12,100.0,22.153,141.0,71.7,7.4074074074074066,2.9266666666666663,-1.2,1.1
461,HepG2,MTT,SiO2,24,1.0,98.604,30.0,-6.285,7.4074074074074066,2.9266666666666663,-1.2,1.1
462,HepG2,MTT,SiO2,24,5.0,81.98,30.0,-0.025,7.4074074074074066,2.9266666666666663,-1.2,1.1
